Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.757346772,18.3,0,75.1642686,77.83320571
0.758326868,18.8,0,75.11602405,77.63744118
0.756540614,18.8,0,75.11783981,77.7175902
0.754897926,18.6,0,75.17937775,77.85201249
0.754064701,18.6,0,75.27582123,77.88939919
0.752753142,18.4,0,75.37801647,78.00896381
0.750934841,18.4,0,75.53228489,78.09055076
0.749164622,18.4,0,75.62150242,78.16998029
0.746754838,18.4,0.5147,76.27484305,78.62851453
0.745873306,18.7,3.31306,78.21976831,80.48211853
0.745868774,18.7,8.084426667,80.68843901,83.73066646
0.745802227,18.7,12.69542667,82.49941765,86.8728194
0.746061051,18.7,16.03429667,84.14778589,89.1343074
0.746151726,18.5,18.55663333,85.76400758,90.90815971
0.746593124,18.5,20,86.53179893,91.87099771
0.746895007,18.1,20,86.92671995,91.97888246
0.747071291,18.1,20,86.96303427,91.9709726
0.74692969,17.9,20,86.94852214,92.03804133
0.747216992,17.9,20,86.89976593,92.02515008
0.748397154,17.8,20,86.66920626,92.00255391
0.749688036,17.8,20,86.48589102,91.94463218
0.750718277,17.6,19.43171,85.93990339,91.57222891
0.750970264,17.6,16.9348,84.31619058,89.86102693
0.751172598,17.8,12.90188,82.36398232,87.04562277
0.750973857,17.8,9.208016667,80.86189248,84.53975953
0.750944931,17.9,5.82426,79.31738539,82.20703969
0.750927178,17.9,3.430793333,77.78963595,80.5783651
0.751310009,18.4,0.844383333,75.9872288,78.64857283
0.753612341,18.4,0,75.07735966,77.97041163
0.757215591,18.6,0,74.77282003,77.74801915
0.762880607,18.6,0,74.34729973,77.49383058
0.770065979,18.5,0,73.87635917,77.20178132
0.775307729,18.5,0,73.52722099,76.96658465
0.77999651,18.8,0,73.17934457,76.66512696
0.783357145,18.8,0,72.85356401,76.51433566
0.784419607,18.7,0,72.75849237,76.49702066
0.7841688,18.7,0,72.85272122,76.50827433
0.783898117,18.7,0,72.77494757,76.52041985
0.784349061,18.7,0,72.77910175,76.50018604
0.784581602,18.7,0,72.78098029,76.48975198
0.784595941,18.7,0,72.74743506,76.48910856
0.784593755,18.3,0,72.65891812,76.61063686
0.78446675,18.3,0,72.71918651,76.61633556
0.784579308,18.5,0,72.75847974,76.55056998
0.78474955,18.5,0,72.75484414,76.54293128
0.78474583,18.7,0,72.80309231,76.4823831
0.784822755,18.7,0,72.83519934,76.47893145
0.784816229,18.6,0,72.79552313,76.50958184
0.785167409,18.6,0,72.87332642,76.49382443
0.784776423,18.4,0,72.79573589,76.57208303
0.784605975,18.4,0,72.79498949,76.57973101
0.784405281,18.4,0,72.87531359,76.58873613
0.784419797,18.4,0,72.83781556,76.58808478
0.784377668,18.3,0,72.80400774,76.62033267
0.784860608,18.3,0,72.75987006,76.59866319
0.784882951,18.2,0,72.83331811,76.62801819
0.784903544,18.2,0,72.82304018,76.62709419
0.78500713,18.2,0,72.80010878,76.62244633
0.785620077,18.2,0,72.88926685,76.59494347
0.785202945,18,0,72.79626091,76.67437522
0.785158191,18,0,72.80405777,76.6763833
0.78505067,17.6,0,72.81409867,76.80263797
0.784934861,17.6,0,72.72386219,76.80783431
0.784937591,17.8,0,72.72958538,76.74699671
0.784849455,17.8,0,72.78872683,76.75095137
0.784675544,17.8,0,72.74584631,76.75875474
0.784733396,17.8,0,72.77674597,76.7561589
0.784809662,17.9,0,72.80322297,76.72237932
0.784691297,17.9,0,72.7992354,76.72769035
0.784456393,17.4,0,72.78575936,76.89001818
0.78472531,17.4,0,72.82925692,76.87795192
0.784614555,17.5,0,72.89145913,76.85256396
0.784379664,17.5,0,72.86604878,76.86310346
0.784176337,17.2,0,72.88884405,76.96329938
0.78418356,17.2,0,72.94779409,76.96297527
0.784365738,17.3,0,72.93743585,76.92444343
0.784130464,17.3,0,72.9522041,76.93500013
0.784271852,17.8,0,72.96216177,76.77686833
0.784390354,17.8,0,73.05901711,76.77155116
0.784556069,18,0,73.13990068,76.70340048
0.784297045,18,0,73.06159181,76.71502282
0.783976276,18.1,0,73.04956771,76.69905815
0.783850221,18.1,0,72.97623921,76.70471423
0.783658807,18.2,0,72.95768366,76.68294541
0.783730509,18.2,0,72.99306781,76.67972813
0.783913584,18.1,0,73.05409909,76.70187116
0.783837005,18.1,0,73.05781951,76.70530725
0.783848254,17.9,0,72.98577699,76.76551756
0.783838605,17.9,0,73.04615896,76.76595055
0.783805945,17.7,0,73.11924263,76.82813108
0.78394848,17.7,0,73.00153302,76.82173556
0.783738732,18.2,0,73.13780755,76.67935916
0.783707746,18.2,0,73.17985208,76.68074951
0.783565158,18.6,0,73.17900791,76.56571723
0.783309035,18.6,0,73.1230156,76.57720946
0.783390704,19.1,0,73.15650059,76.42175725
0.783639057,19.1,0,73.10808089,76.41061365
0.783615804,19.5,0,73.14751819,76.29022683
0.783581178,19.5,0,73.10540235,76.2917805
0.783841968,20.1,0,73.0912803,76.0979336
0.783792525,20.1,0,72.99111763,76.10015209
0.783615457,20.4,0,72.98089845,76.01702446
0.783443016,20.4,0,72.99893923,76.02476187
0.783697793,20.7,0,72.93348489,75.92225742
0.783464423,20.7,0,72.94164864,75.93272872
0.783820331,21.1,0,72.87117288,75.79532895
0.783850484,21.1,0,72.88240842,75.79397599
0.783984856,21.3,0,72.86621286,75.72723166
0.783716763,21.3,0,72.75881995,75.73926097
0.784030792,21.4,0,72.74814361,75.69481297
0.781446213,21.4,0,73.04354373,75.8107827
0.774720829,21.6,0,73.58339716,76.05183479
0.768283785,21.6,0,74.01993019,76.34066421
0.762773489,21.7,0,74.2998049,76.55755295
0.757686624,21.7,0,74.62558589,76.78580001
0.753726125,21.8,0,74.85851723,76.93314957
0.749709283,21.8,0,75.05788265,77.11338479
0.745590928,21.4,0.172863333,75.56772734,77.53729034
0.743901768,21.4,1.969703333,76.76531213,78.83637076
0.743930994,21.2,6.149223333,79.0321941,81.74119004
0.743798372,21.2,9.763816667,80.769276,84.20795453
0.743857755,21.5,14.37176,82.39477411,87.25130336
0.743971169,21.5,18.27842,84.26500494,89.90586712
0.744071267,21.9,21.29288333,86.47169506,91.83219097
0.744279791,21.9,23.48325333,88.38186669,93.31403757
0.744490761,21.8,25.28403333,90.22429494,94.56089924
0.744631241,21.8,26.31376333,91.66166724,95.25563569
0.744374729,21.9,28.228,93.26895187,96.53999938
0.744253382,21.9,29.84602667,95.33713114,97.64699615
0.744269987,22.2,31.33983667,96.65288073,98.57216368
0.744197593,22.2,33.64328333,98.34232972,100.1435976
0.744219214,22.6,35.74543333,99.67846985,101.4523402
0.74423844,22.6,37.45866667,100.8204428,102.6178461
