Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.744113765,21.3,53.52746333,119.7115773,118.367974
0.744189867,21.3,55.14014667,121.1813594,119.7847497
0.744044057,21.3,57.11034333,122.7372501,121.5378766
0.743984023,21.3,60.23349667,123.8592942,124.3009744
0.744096276,21.1,62.29771333,124.7918925,126.2145053
0.744124205,21.1,65.17692667,126.166209,128.75402
0.74423484,21.6,66.38124333,126.3900631,129.5533742
0.744081768,21.6,68.53472333,127.3031461,131.4690031
0.744024772,22.3,70.39699667,128.3980186,132
0.743918072,22.3,73.38596667,129.9654812,132
0.743942824,22.6,77.04117333,131.5170833,132
0.744213574,22.6,79.02195667,131.8958501,132
0.744423921,22.2,80,131.9983811,132
0.744436625,22.2,80.72404667,132,132
0.744243726,21.6,81.77203,132,132
0.74419196,21.6,83.13609,132,132
0.744125887,21.2,85.16232333,132,132
0.744091819,21.2,86.9869,132,132
0.744267954,21,88.50467667,132,132
0.744104955,21,91.15121667,132,132
0.744045367,20.7,93.75772667,132,132
0.744065121,20.7,95.93245,132,132
0.744131277,20.4,97.98940333,132,132
0.743864506,20.4,99.95489333,132,132
0.746235489,12.9,40.88379667,110.8831622,111.2679829
0.748761342,12.9,42.39589667,112.7739655,112.3674936
0.750132457,13,43,112.8704216,112.7222735
0.750441441,13,43,112.7481871,112.6934585
0.751325929,13,42.15574,112.3357336,111.8655579
0.75178982,13,41.08604333,111.2128721,110.8778384
0.752048597,12.9,38.50293,109.4735072,108.6237483
0.750915271,12.9,37,108.3439107,107.4024703
0.7510348,12.7,37,108.3270114,107.4927815
0.750408228,12.7,37,108.4101136,107.5512141
0.749960164,12.6,37,108.4262298,107.6437284
0.749919866,12.6,37,108.3638783,107.6474866
0.748073864,12.3,37,108.1934849,107.9718274
0.747419453,12.3,37.66343667,108.567129,108.6186186
0.747079701,12.2,38.76244,110.3149962,109.6713658
0.747270592,12.2,40.43674333,111.3329397,111.1318422
0.747476159,11.7,41,111.6061695,111.8636282
0.747785929,11.7,41,112.6582811,111.8347398
0.748425024,11,41,113.1650678,112.1302428
0.749081025,11,41,113.2249791,112.0690657
0.749890536,10.8,41,113.244181,112.0950307
0.750783903,10.8,41,113.2474746,112.0117176
0.751664642,10.7,40.56241667,112.7081885,111.5939593
0.751897442,10.7,38.73808333,111.1655294,109.9615058
0.751869512,10.6,37.23245333,109.3221769,108.6854865
0.751962958,10.6,35.69342,107.978412,107.3179264
0.751884685,10.6,33.50827667,106.4400529,105.3959158
0.751492127,10.6,32.29151333,105.1552036,104.3582184
0.750502193,10.5,32,105.0084741,104.2438829
0.748697606,10.5,32,105.3661071,104.4121742
0.746967582,10.5,34.50212333,107.4520689,106.7826905
0.746652356,10.5,38.60397,111.79142,110.4336963
0.746781948,10.5,43.02270667,115.3354216,114.3230085
0.746646273,10.5,47.13761667,118.7593685,117.9688036
0.746682253,10.5,51.93587333,121.6494929,122.2019322
0.746696223,10.5,56.07409667,124.1403963,125.8543557
0.746670136,10.5,60.66291667,126.5800278,129.9083562
0.74662917,10.5,65.29977,128.6054975,132
0.746711056,10.5,70.00357333,131.0804503,132
0.746822234,10.5,73.82344333,132,132
0.746763275,10.5,78.45135,132,132
0.746972996,10.5,82.74096333,132,132
0.746916893,10.5,86.66426333,132,132
0.747032918,10.5,89.24718333,132,132
0.747058111,10.5,90.97445333,132,132
0.747007839,10.5,93.20915,132,132
0.746664046,10.5,95.91409333,132,132
0.762213995,10.7,0,75.50118188,74.79672295
0.762470556,10.7,0,75.60845275,74.77279668
0.762708186,10.4,0,75.87940454,74.90282303
0.76273691,10.4,0,76.14453901,74.90014433
