Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.749786949,13.4,8.78393,76.50784983,76.95522564
0.749641832,13.4,7.324616667,73.50898185,75.57280509
0.74957725,13.4,6.1809,72.25182776,74.48534409
0.749656033,13.4,4.584596667,69.89772866,72.95378317
0.74951937,13.4,3.318676667,68.71528641,71.75544469
0.749472117,13.4,2.229303333,68.42333599,70.71849117
0.749511966,13.3,1.196553333,67.30215025,69.76981412
0.748562783,13.3,1,67.06462443,69.65942363
0.747366751,13.3,1,67.37423201,69.75695271
0.746609227,13.3,1,67.07538704,69.81872412
0.74554147,13.3,1.91928,67.97682221,70.78408962
0.74530532,13.3,4.17432,69.74900002,72.95785157
0.745447627,13.2,5.658803333,71.98728951,74.40582927
0.745134421,13.2,7.743916667,73.89283632,76.42352373
0.745478026,13.2,9.919073333,76.53084673,78.47368825
0.745438505,13.2,11.45138667,78.03678565,79.9409104
0.745575557,13.2,12.75978333,79.52512086,81.1798001
0.746029741,13.2,13,80.28046222,81.37227145
0.746129307,13.2,13,80.75402278,81.3641525
0.746123753,13.2,13,80.36086337,81.36460533
0.746268428,13.2,13,80.86510637,81.35280799
0.746454416,13.2,13,80.76360204,81.33764184
0.746377807,13.3,13,80.91233623,81.30260873
0.746266665,13.3,13,80.08372821,81.31167167
0.746184599,13.3,13,80.01210181,81.31836362
0.746231702,13.3,13,80.40388671,81.31452268
0.745872396,13.4,13.45414667,79.93363176,81.73644154
0.745632036,13.4,14,81.14332187,82.27755944
0.745262215,13.4,15.43412333,82.17134624,83.67790303
0.745341768,13.4,17.58754,83.84475326,85.72882863
0.745434621,13.5,19.47223,85.38168473,87.48064331
0.745309385,13.5,21.21854667,86.46812189,89.15931759
0.745092424,13.6,23.93258333,88.34228133,91.72876832
0.744982824,13.6,27.68580333,90.51689153,95.32359877
0.74497098,13.8,30.65305333,93.15916475,98.0769678
0.745275602,13.8,33.91441667,96.37911487,101.1680924
0.745445288,13.9,35.66669333,98.37096618,102.7871317
0.745750265,13.9,36.68678667,100.6476029,103.7368781
0.745661419,14.1,37.15326667,102.0447756,104.107246
0.745615946,14.1,38.44591,103.9686539,105.3459685
0.745456342,14.2,39.28334333,104.8221319,106.1178019
0.745376456,14.2,40.61306333,106.5321011,107.3947542
0.745487441,14.4,41.69333667,107.7097514,108.3352562
0.74556991,14.4,42.59764333,108.1147406,109.1925221
0.745528031,14.4,43.47709333,109.1976351,110.0361793
0.745452379,14.4,44.52252667,110.1686457,111.0411739
0.745334967,14.4,45.87300667,111.6763901,112.3410208
0.745301367,14.4,47.53185667,113.4519068,113.9286554
0.745147799,14.4,49.22666,113.868249,115.5604232
0.745273028,14.4,50.56287667,115.1815484,116.8268568
0.745237365,14.4,51.89110333,115.9472888,118.0987763
0.745639623,14.4,53.57808667,116.7785795,119.6777486
0.745640616,14.4,54.17247333,117.1663011,120.2455552
0.745836444,14.4,55,117.732117,121.0202204
0.745962025,14.5,55,117.6325398,120.9686998
0.745701699,14.5,55,117.9115518,120.9899279
0.745906673,14.6,55.00124667,118.1137573,120.9331245
0.745641869,14.6,55.53161667,118.0942999,121.4614425
0.745685082,14.7,56.47413667,118.6208318,122.3171391
0.745421351,14.7,57.29026,119.7868616,123.1183835
0.745485177,14.8,58.83697333,120.4203046,124.5496562
0.7455631,14.8,59.41293667,119.9880989,125.0935877
0.7453721,14.9,60.49983,120.8323721,126.1063198
0.745919559,14.9,61,121.5481929,126.5395491
0.745996308,14.9,61,121.5953167,126.5332907
0.745996722,14.9,61,122.015908,126.533257
0.745488381,14.9,61.49751667,121.7296705,127.0500453
0.745362646,14.9,62.75879667,122.2923552,128.2653476
0.745700562,14.8,63.60889667,123.0197189,129.0912734
0.745782121,14.8,64,123.4356544,129.4582899
0.745926319,14.6,64,123.6577351,129.5290916
0.745885186,14.6,64.17002333,123.873985,129.6948891
0.745909176,14.5,65.64844,124.3059463,131.1467186
0.746177266,14.5,67.08731667,124.8380961,131.2743073
0.746342357,14.5,68,124.7111295,131.2743073
0.746892123,14.5,68.90798667,125.6500085,131.2743073
0.747015122,14.6,70.87845667,126.2765327,131.2743073
0.747066858,14.6,71,126.1619525,131.2743073
0.747087954,14.6,71.03951333,126.0733534,131.2743073
0.747077164,14.6,72,126.2180868,131.2743073
0.747499372,14.6,73.03020667,126.7248722,131.2743073
0.748116751,14.6,75.94343667,127.883649,131.2743073
0.748761119,14.6,77,129.2664523,131.2743073
0.748974387,14.6,77,129.5369263,131.2743073
0.748999183,14.7,77,129.2029477,131.2743073
0.749000846,14.7,77,129.2866844,131.2743073
0.748997833,14.8,77,128.8701989,131.2743073
0.748997933,14.8,77,128.7069529,131.2743073
0.748974937,14.8,77,129.4723085,131.2743073
